"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"$AAPL X $999",FALSE,0,NA,2017-09-12 18:49:45,FALSE,NA,"907677628466913280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lilnickysmith",0,FALSE,FALSE,NA,NA
"After today's presentation / new products, if I were to shift from Android to iOS, it would be because of the Watch not the iPhone. $AAPL",FALSE,2,NA,2017-09-12 18:49:42,FALSE,NA,"907677616634724352",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","MicroFundy",0,FALSE,FALSE,NA,NA
"RT @StockCats: I was sort of hoping for a teleportation device $AAPL",FALSE,0,NA,2017-09-12 18:49:40,FALSE,NA,"907677608992755713",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sqrl_x",18,TRUE,FALSE,NA,NA
"$AAPL As expected, the iPhone X has an OLED display, facial recognition, and much more. https://t.co/bYHcFbbOEB",FALSE,0,NA,2017-09-12 18:49:38,FALSE,NA,"907677600532889602",NA,"<a href=""https://stocknews.com/"" rel=""nofollow"">StockNews.com News Feed</a>","stocknewsdotcom",0,FALSE,FALSE,NA,NA
"RT @cheddar: Apple officially unveiled the iPhone 8, iPhone 8 Plus, and highly anticipated iPhone X. Here are the confirmed features. #Appl‚Ä¶",FALSE,0,NA,2017-09-12 18:49:37,FALSE,NA,"907677595709435905",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nostalgicPride",6,TRUE,FALSE,NA,NA
"@TimeMoneycom Once again #apple has offered the world some ""new"" features.

All of which have been available on‚Ä¶ https://t.co/kITfsNv1Nx",FALSE,1,"TimeMoneycom",2017-09-12 18:49:37,TRUE,"907676051563741184","907677595231182849","832930493578506242","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BGinCA",0,FALSE,FALSE,NA,NA
"YahooFinance: Check out all the latest #AppleEvent news on our live blog $AAPL - https://t.co/dr0GAPJSH8 ‚Ä¶ https://t.co/rbwN481S07",FALSE,0,NA,2017-09-12 18:49:30,FALSE,NA,"907677565728509952",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","bdnews24",0,FALSE,FALSE,NA,NA
"RT @mandeeptoronto: $AAPL 1) market reaction to #iphonex  2)face detection fails during live presentation https://t.co/I0EWtX83L6",FALSE,0,NA,2017-09-12 18:49:28,FALSE,NA,"907677559176839168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Riggs62139576",4,TRUE,FALSE,NA,NA
"Will existence of iPhone X cause people to hang on to the 7 longer and not get the 8? awaiting X price declines? who would want an 8?  $aapl",FALSE,1,NA,2017-09-12 18:49:22,FALSE,NA,"907677532597579776",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","rschmied",0,FALSE,FALSE,NA,NA
"RT @Das_is_me: $AAPL Shareholders

Apple Watch: Ì†ΩÌ∏É
Iphone 8: Ì†ΩÌ∏ê
Iphone X: Ì†ΩÌπÇ
FaceID: Ì†ΩÌ∏°

#AppleEvent https://t.co/7SpHx9cEFt",FALSE,0,NA,2017-09-12 18:49:21,FALSE,NA,"907677527568764930",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Blvck_maggot",44,TRUE,FALSE,NA,NA
"$AAPL Arya Stark will still be able to get into my iPhone X .#GameofThrones #aryastark",FALSE,2,NA,2017-09-12 18:49:16,FALSE,NA,"907677508254011392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WallSTRMonkey",1,FALSE,FALSE,NA,NA
"@jglmac its okay.  It sets up for BTFD on $AAPL",FALSE,1,"jglmac",2017-09-12 18:49:10,FALSE,"907676980862218240","907677484086423553","39384380","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","DukeRexx",0,FALSE,FALSE,NA,NA
"S if I want to charge my phone on the go I have to lug that charging pad around? wth $AAPL",FALSE,1,NA,2017-09-12 18:49:06,FALSE,NA,"907677466591944706",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TweetLeni",0,FALSE,FALSE,NA,NA
"$AAPL: ""You can no longer push our phone's buttons. You can't put anything in ports. We've finally made the world's first non sexual phone.""",FALSE,1,NA,2017-09-12 18:49:04,FALSE,NA,"907677457872048129",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BardGee",0,FALSE,FALSE,NA,NA
"RT @StockBoardAsset: $AAPL Face Unlock Fails.. This is where the event occurred in the stock bubble https://t.co/UKlj7DykoN",FALSE,0,NA,2017-09-12 18:49:03,FALSE,NA,"907677454629785600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sselvinjacob100",5,TRUE,FALSE,NA,NA
"First upgrade out of the $AAPL conference gets the next #AAPL M&amp;A transaction fee and/or financing deal!  Hurry!!! - #TimCook #spinittowinit",FALSE,0,NA,2017-09-12 18:49:00,FALSE,NA,"907677441358884864",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Wurldpiece",0,FALSE,FALSE,NA,NA
"Steve Jobs by Walter Isaacson: https://t.co/TMzZmeFQLl $AAPL #apple #stevejobs #entrepreneurship #ceo #innovation #business",FALSE,1,NA,2017-09-12 18:48:55,FALSE,NA,"907677421884903429",NA,"<a href=""https://profectussystems.autotradenow.com/"" rel=""nofollow"">InvestingBooks app</a>","Investing_Books",1,FALSE,FALSE,NA,NA
"YahooFinance: Check out all the latest #AppleEvent news on our live blog $AAPL - https://t.co/Q4muUBskeU https://t.co/koEiJha1B8",FALSE,1,NA,2017-09-12 18:48:55,FALSE,NA,"907677419674447872",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","serge_poznanski",0,FALSE,FALSE,NA,NA
"Join @RobinhoodApp and we'll both get a share of stock like $AAPL, $F, or $S for free. Make sure to use my link.

https://t.co/OnD870FNBJ",FALSE,1,NA,2017-09-12 18:48:53,FALSE,NA,"907677413680836615",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TaleikF",0,FALSE,FALSE,NA,NA
"@JustinPulitzer looks like going be a good time to go long $aapl soon then",FALSE,0,"JustinPulitzer",2017-09-12 18:48:52,FALSE,"907676524651991041","907677408349876225","18944615","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IceBlueSun",0,FALSE,FALSE,NA,NA
"RT @carlquintanilla: Officially on the tape:

$AAPL (h/t @kairyssdal)
#appleevent https://t.co/7hQzr7kMTZ",FALSE,0,NA,2017-09-12 18:48:44,FALSE,NA,"907677373813882880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amsekaran",25,TRUE,FALSE,NA,NA
"RT @carlquintanilla: Officially on the tape:

$AAPL (h/t @kairyssdal)
#appleevent https://t.co/7hQzr7kMTZ",FALSE,0,NA,2017-09-12 18:48:39,FALSE,NA,"907677351151988736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sloaneybozz",25,TRUE,FALSE,NA,NA
"$AAPL Face Unlock Fails.. This is where the event occurred in the stock bubble https://t.co/UKlj7DykoN",FALSE,8,NA,2017-09-12 18:48:37,FALSE,NA,"907677343518543872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StockBoardAsset",5,FALSE,FALSE,NA,NA
"RT @BBGVisualData: What‚Äôs to be expected in tomorrow‚Äôs iPhone X announcement https://t.co/l6fd7VNGC1 $AAPL https://t.co/AsxlToU02p",FALSE,0,NA,2017-09-12 18:48:31,FALSE,NA,"907677319132844033",NA,"<a href=""http://www.changethislaterchangethislater.com"" rel=""nofollow"">Ftrader</a>","SpreadHedger",55,TRUE,FALSE,NA,NA
"forget the new products 

$AAPL makes gobs of cash &amp; trades at 18PE thus relative to everything else in tech looks good still",FALSE,3,NA,2017-09-12 18:48:29,FALSE,NA,"907677310077345793",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DividendMaster",0,FALSE,FALSE,NA,NA
"RT @IncredibleTrade: $FORD moving .. anything to do with the new $AAPL iPhone?",FALSE,0,NA,2017-09-12 18:48:24,FALSE,NA,"907677290544410624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","simbatrading",1,TRUE,FALSE,NA,NA
"First upgrade out of the $AAPL conference gets the next #AAPL M&amp;A transaction fee and/or financing deal!  Hurry!!! - #TimCook",FALSE,0,NA,2017-09-12 18:48:24,FALSE,NA,"907677288317075456",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Wurldpiece",0,FALSE,FALSE,NA,NA
"They can't really decide where to take it... $AAPL $WATT https://t.co/4kDCRVW39U",FALSE,5,NA,2017-09-12 18:48:22,FALSE,NA,"907677280713003008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ProfitTradeRoom",2,FALSE,FALSE,NA,NA
"$AAPL:

iPhone 8 Plus:

https://t.co/X4q5QhXRyU",FALSE,0,NA,2017-09-12 18:48:18,FALSE,NA,"907677265940561920",NA,"<a href=""http://www.stocknewswires.com"" rel=""nofollow"">StockNewsWires</a>","NewsToDesk",0,FALSE,FALSE,NA,NA
"RT @BatteryParkTV: Short $AAPL https://t.co/pFkDX7XajN",FALSE,0,NA,2017-09-12 18:48:18,FALSE,NA,"907677264879525888",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","THEHCC",1,TRUE,FALSE,NA,NA
"RT @Das_is_me: $AAPL Shareholders

Apple Watch: Ì†ΩÌ∏É
Iphone 8: Ì†ΩÌ∏ê
Iphone X: Ì†ΩÌπÇ
FaceID: Ì†ΩÌ∏°

#AppleEvent https://t.co/7SpHx9cEFt",FALSE,0,NA,2017-09-12 18:48:13,FALSE,NA,"907677244323069952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ferryfesor",44,TRUE,FALSE,NA,NA
"@lisahopeking @cheddar prediction: $AAPL eats $SNAP",FALSE,0,"lisahopeking",2017-09-12 18:48:12,FALSE,"907676252680552449","907677240921554945","19046425","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","JulianHurrah",0,FALSE,FALSE,NA,NA
"$SNAP blip up on $AAPL use of its app on dumb new animoji (but kids will love these).",FALSE,0,NA,2017-09-12 18:48:01,FALSE,NA,"907677195648331776",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ocdstockjockey",0,FALSE,FALSE,NA,NA
"$AAPL picking up more puts than I can afford.",FALSE,0,NA,2017-09-12 18:48:00,FALSE,NA,"907677188983590917",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","williamjdaniel",0,FALSE,FALSE,NA,NA
"if I was a guessing man, i would say $AAPL goes back to nhod",FALSE,1,NA,2017-09-12 18:47:55,FALSE,NA,"907677170457239552",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","willyumhmm",0,FALSE,FALSE,NA,NA
"RT @stephenfoley: What happens to Apple shares on iPhone launch days? Epic graph in here https://t.co/Ehcz0dIo0k $AAPL https://t.co/GRSuKk9‚Ä¶",FALSE,0,NA,2017-09-12 18:47:55,FALSE,NA,"907677168582496256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AimoStewart",31,TRUE,FALSE,NA,NA
"$AAPL iPhone Ten.... crazy me... thought the X was an X",FALSE,0,NA,2017-09-12 18:47:50,FALSE,NA,"907677148848246785",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","Stonefoxcapital",0,FALSE,FALSE,NA,NA
"Apple officially unveiled the iPhone 8, iPhone 8 Plus, and highly anticipated iPhone X. Here are the confirmed feat‚Ä¶ https://t.co/uTL5t8QsUt",FALSE,11,NA,2017-09-12 18:47:49,TRUE,NA,"907677145593397248",NA,"<a href=""http://snappytv.com"" rel=""nofollow"">SnappyTV.com</a>","cheddar",6,FALSE,FALSE,NA,NA
"$AAPL If it wouldn't be for iOS, I would go for the Samsung Note 8. But considering how terrible Android is, iPhone X buy coming up!  #apple",FALSE,0,NA,2017-09-12 18:47:46,FALSE,NA,"907677129264988161",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","ecommerceshares",0,FALSE,FALSE,NA,NA
"Someone convince me not to immediately dump all of my $aapl shares",FALSE,5,NA,2017-09-12 18:47:44,FALSE,NA,"907677120838676480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DnlKlr",0,FALSE,FALSE,NA,NA
"RT @DividendMaster: @suvyboy @Nonrelatedsense $AAPL laptops are the ultimate joke ................. like paying for a Mercedes and getting‚Ä¶",FALSE,0,NA,2017-09-12 18:47:42,FALSE,NA,"907677113637117953",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","suvyboy",2,TRUE,FALSE,NA,NA
"$AAPL Jony Ive should replace the voice of Siri",FALSE,1,NA,2017-09-12 18:47:42,FALSE,NA,"907677112336752640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RxNeu",0,FALSE,FALSE,NA,NA
"$AAPL Ugh, why talk about something that won't be widely available until next year? Save it. #ThunderLoss",FALSE,0,"roberee",2017-09-12 18:47:41,FALSE,"907676643342385152","907677108750741504","12114462","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","roberee",0,FALSE,FALSE,NA,NA
"RT @cheddar: Apple 2009 - Steve Jobs says Apple ""is going to reinvent the phone""

Apple 2017: You can become an emoji

#AppleEvent $AAPL",FALSE,0,NA,2017-09-12 18:47:40,FALSE,NA,"907677105621815296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gamoranc",63,TRUE,FALSE,NA,NA
"RT @HithaHerzog: SOLD new iPhone X has longer battery life- 2 hours longer + Air Power. I bet price point starts at $1000. #AppleEvent #Ret‚Ä¶",FALSE,0,NA,2017-09-12 18:47:34,FALSE,NA,"907677079264571392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ARepublic",1,TRUE,FALSE,NA,NA
"@PeterSong909 Seriously. The whole $AAPL presentation was leaked yesterday and WS traders still buying. Exemplary d‚Ä¶ https://t.co/yFOFPPprR4",FALSE,1,"PeterSong909",2017-09-12 18:47:30,TRUE,"907676165724184576","907677063653425152","170562844","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Breaking_Source",0,FALSE,FALSE,NA,NA
"Here comes the pricing. $AAPL Stock already dropping... #AppleEvent",FALSE,3,NA,2017-09-12 18:47:29,FALSE,NA,"907677059010482176",NA,"<a href=""http://tweex.tv"" rel=""nofollow"">Tweex.TV</a>","elgordo99",0,FALSE,FALSE,NA,NA
"I want Federighi to end the Apple event by pulling an Oprah. You get a charging pad! YOU get a charging pad! YOU GET A CHARGING PAD! $AAPL",FALSE,3,NA,2017-09-12 18:47:27,FALSE,NA,"907677052123455489",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaMonicaBuzz",0,FALSE,FALSE,NA,NA
"RT @cheddar: Apple 2009 - Steve Jobs says Apple ""is going to reinvent the phone""

Apple 2017: You can become an emoji

#AppleEvent $AAPL",FALSE,0,NA,2017-09-12 18:47:27,FALSE,NA,"907677051263516674",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DJWarrenYoung",63,TRUE,FALSE,NA,NA
"RT @rick_holl: $SPY $AAPL oops! Cook, we got a problem! https://t.co/mY3rL2CC0B",FALSE,0,NA,2017-09-12 18:47:27,FALSE,NA,"907677050311467008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Mohtfan",1,TRUE,FALSE,NA,NA
"RT @carlquintanilla: Officially on the tape:

$AAPL (h/t @kairyssdal)
#appleevent https://t.co/7hQzr7kMTZ",FALSE,0,NA,2017-09-12 18:47:26,FALSE,NA,"907677048486985729",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AndreaNBCBoston",25,TRUE,FALSE,NA,NA
"$AAPL Shareholders

Apple Watch: Ì†ΩÌ∏É
Iphone 8: Ì†ΩÌ∏ê
Iphone X: Ì†ΩÌπÇ
FaceID: Ì†ΩÌ∏°

#AppleEvent https://t.co/7SpHx9cEFt",FALSE,73,NA,2017-09-12 18:47:25,FALSE,NA,"907677041876721669",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Das_is_me",44,FALSE,FALSE,NA,NA
"Perfect for those who have broken their mirror &amp; have a ""can you see me now"" need. Ì†ΩÌ∏â $AAPL https://t.co/yVaJigOlkB",FALSE,0,NA,2017-09-12 18:47:21,FALSE,NA,"907677024315199488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RichC",0,FALSE,FALSE,NA,NA
"RT @StockTwits: Here's almost everything you need to know about the new iPhone 8 -&gt; https://t.co/VzlLvM6b5p

$AAPL #AppleEvent https://t.co‚Ä¶",FALSE,0,NA,2017-09-12 18:47:20,FALSE,NA,"907677020808777729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rodnaysochlll",18,TRUE,FALSE,NA,NA
"$AAPL mat charger Air Power. Looks nice. Would most likely be a christmas gift hit.",FALSE,0,NA,2017-09-12 18:47:20,FALSE,NA,"907677020804456448",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KN2814",0,FALSE,FALSE,NA,NA
"Check out all the latest #AppleEvent news on our live blog $AAPL - https://t.co/OCykGmqS9h https://t.co/Xa61yIwIFG",FALSE,2,NA,2017-09-12 18:47:17,FALSE,NA,"907677007940653056",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","YahooFinance",3,FALSE,FALSE,NA,NA
"#Appleevent you get a charge and you get a charge and you get a charge $AAPL airpower charger https://t.co/t5xCUDx0gB",FALSE,2,NA,2017-09-12 18:47:14,FALSE,NA,"907676996578279425",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stocktrader300",0,FALSE,FALSE,NA,NA
"fate of humanity rests on $aapl unveiling LOL",FALSE,0,NA,2017-09-12 18:47:10,FALSE,NA,"907676978118934528",NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>","unrealTAKEDA",0,FALSE,FALSE,NA,NA
"Wait is $AAPL working with $SNAP or just brain raping?  Sounds like B to me",FALSE,1,NA,2017-09-12 18:47:09,FALSE,NA,"907676974264590337",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","ATMcharts",0,FALSE,FALSE,NA,NA
"RT @Jus2Run: BUY BUY BUY $AAPL https://t.co/kdzvfVKIeW",FALSE,0,NA,2017-09-12 18:47:07,FALSE,NA,"907676966182154241",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mmoralesm74",1,TRUE,FALSE,NA,NA
"$AAPL 30 min news triangle, Gee, never seen that before #OrHaveI #AppleEvent https://t.co/2tCoZie3lP",FALSE,5,NA,2017-09-12 18:47:04,FALSE,NA,"907676956560326661",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RobInTheBlack",0,FALSE,FALSE,NA,NA
"RT @WizAtWallSt: $AAPL Exec At Special Event Reveals New Battery Charging Pad That Can Charge Apple Airpods, iPhones and Apple Watch",FALSE,0,NA,2017-09-12 18:46:58,FALSE,NA,"907676929087516673",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ARepublic",1,TRUE,FALSE,NA,NA
"RT @stephenfoley: What happens to Apple shares on iPhone launch days? Epic graph in here https://t.co/Ehcz0dIo0k $AAPL https://t.co/GRSuKk9‚Ä¶",FALSE,0,NA,2017-09-12 18:46:56,FALSE,NA,"907676919369318400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DasariVizzes",31,TRUE,FALSE,NA,NA
"$FORD moving .. anything to do with the new $AAPL iPhone?",FALSE,1,NA,2017-09-12 18:46:49,FALSE,NA,"907676893746388992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","IncredibleTrade",1,FALSE,FALSE,NA,NA
"#AirPower. $AAPL takes wireless charging to the next level.",FALSE,0,NA,2017-09-12 18:46:49,FALSE,NA,"907676891917799424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nrosenbe",0,FALSE,FALSE,NA,NA
"@suvyboy @Nonrelatedsense $AAPL laptops are the ultimate joke ................. like paying for a Mercedes and getting a Volkswagon",FALSE,2,"suvyboy",2017-09-12 18:46:48,FALSE,"907675725003706369","907676889308954624","2275945756","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DividendMaster",2,FALSE,FALSE,NA,NA
"RT @StockCats: I was sort of hoping for a teleportation device $AAPL",FALSE,0,NA,2017-09-12 18:46:44,FALSE,NA,"907676872569348096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Boursier87",18,TRUE,FALSE,NA,NA
"$AAPL AAPL will Be a gift here come October .",FALSE,0,NA,2017-09-12 18:46:41,FALSE,NA,"907676859797835777",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","lizzyb191",0,FALSE,FALSE,NA,NA
"$AAPL the market loved Ì†ºÌΩé TV and was Gaga over the watch! That euphoria died with the iPhone X",FALSE,0,NA,2017-09-12 18:46:41,FALSE,NA,"907676858606604288",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","TheBrokeLab",0,FALSE,FALSE,NA,NA
"RT @cheddar: iPhone 8:
Starts at $699 ($799 for Plus)

But enough about that, the iPhone X is being revealed. #AppleEvent #CheddarLIVE $AAP‚Ä¶",FALSE,0,NA,2017-09-12 18:46:37,FALSE,NA,"907676841934245888",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DJWarrenYoung",4,TRUE,FALSE,NA,NA
"@zerohedge First upgrade out of the $AAPL conference gets the next #AAPL M&amp;A transaction fee and/or financing deal!  Hurry!!!",FALSE,0,"zerohedge",2017-09-12 18:46:32,FALSE,"907563069869580288","907676819406544896","18856867","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Wurldpiece",0,FALSE,FALSE,NA,NA
"$AAPL NEW LOW was $159.84 and just short $0.14Ì†ΩÌ∏† from hitting Bearish target $159.70. $AAPL is currently $160.69",FALSE,0,"ericdavis221",2017-09-12 18:46:30,FALSE,"907661064824913920","907676813480120322","885909416205316096","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ericdavis221",0,FALSE,FALSE,NA,NA
"$AAPL that charger is so ugly.  I don't want to lug that thing around",FALSE,2,NA,2017-09-12 18:46:26,FALSE,NA,"907676797072011264",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","SethQue",0,FALSE,FALSE,NA,NA
"Came to find $AAPL red..",FALSE,1,NA,2017-09-12 18:46:26,FALSE,NA,"907676794358300672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","parabolicoption",0,FALSE,FALSE,NA,NA
"$AAPL iPhone X with improved frontal camera for that $SNAP game",FALSE,0,NA,2017-09-12 18:46:25,FALSE,NA,"907676792185438208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RxNeu",0,FALSE,FALSE,NA,NA
"RT @alex: $AAPL shares down after pretty strong keynote. Kinda odd. https://t.co/uK9pcXimoW",FALSE,0,NA,2017-09-12 18:46:23,FALSE,NA,"907676781653741575",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","hxrgreaves",3,TRUE,FALSE,NA,NA
"Track trending assets in 1 watchlist #AlgorithmicTrading #DigitalTransformation $AAPL $TSLA https://t.co/IOL7gNdjPc https://t.co/o34Vq1PdvI",FALSE,0,NA,2017-09-12 18:46:19,FALSE,NA,"907676766357082113",NA,"<a href=""http://127.0.0.1:3000/"" rel=""nofollow"">Twitter tweets 111</a>","PortfolioBuzz",0,FALSE,FALSE,NA,NA
"I wasn't going to get the new #iPhoneX but now... I don't know... #AppleEvent $AAPL",FALSE,0,NA,2017-09-12 18:46:17,FALSE,NA,"907676756538146816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArmandoGomez4",0,FALSE,FALSE,NA,NA
"RT @StockCats: I was sort of hoping for a teleportation device $AAPL",FALSE,0,NA,2017-09-12 18:46:13,FALSE,NA,"907676741996609543",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","matthevv",18,TRUE,FALSE,NA,NA
"@ReutersTech But $AAPL is down",FALSE,0,"ReutersTech",2017-09-12 18:46:13,FALSE,"907676625818583040","907676738917990401","25562270","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","IanCutress",0,FALSE,FALSE,NA,NA
"RT @LNPServices: #Apple Special Event 2017 LIVE #STREAM HD - Presentation #iPhoneX, #iPhone8, #iPhone8Plus #LIVE - #YouTube https://t.co/46‚Ä¶",FALSE,0,NA,2017-09-12 18:46:12,FALSE,NA,"907676737080885248",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","2Face_Akasha",11,TRUE,FALSE,NA,NA
"RT @JeffMacke: ""Again... you'll use this all the time and it's not creepy. Look at the unicorn say 'noooot creepy'."" $AAPL https://t.co/wdN‚Ä¶",FALSE,0,NA,2017-09-12 18:46:06,FALSE,NA,"907676712036696064",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","t3live",5,TRUE,FALSE,NA,NA
"Number 9. Number 9. Number 9. It is sad, especially given the Beatles intro to $AAPL event. https://t.co/M1JNEdWi3S",FALSE,3,NA,2017-09-12 18:46:03,FALSE,NA,"907676700963692544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LaMonicaBuzz",1,FALSE,FALSE,NA,NA
"Watching $AAPL stock price action! Obviously, Apple's innovation pipeline is empty! #fail #iphone #iphone8 #iphoneX‚Ä¶ https://t.co/M6zGdd2qnQ",FALSE,0,NA,2017-09-12 18:46:03,TRUE,NA,"907676700363948032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BelaMutschler",0,FALSE,FALSE,NA,NA
"$AAPL unless the air power gets its source from air.. I am done...",FALSE,0,NA,2017-09-12 18:46:02,FALSE,NA,"907676694798065664",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","MarketDeclassd",0,FALSE,FALSE,NA,NA
"#Apple announces #AirPower, new charging solution for #iPhone, #AppleWatch, and #EarPods. $AAPL #AppleEvent",FALSE,0,NA,2017-09-12 18:45:57,FALSE,NA,"907676675802107910",NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>","MattSoleyn",0,FALSE,FALSE,NA,NA
